Unnamed: 0,incident_county,incident_acres_burned,incident_longitude,incident_latitude,incident_url,incident_dateonly_extinguished,incident_dateonly_created,geometry,index,Air max,Bulb wet,County,Date,ETo,Evap,Precip,RH max,Soil max,Solar,Wind dir,Wx,dry,Air min,Soil min,RH min,obs,speed,type
93,El Dorado,116,-120.839075,38.682378,https://www.fire.ca.gov/incidents/2013/8/16/union-fire/,2013-08-16,2013-08-16,POINT (-120.839075 38.682378),227,91.0,,El Dorado,2013-08-16,0.29000000000000004,,0.0,43.5,75.5,671.5,0.0,,,63.33333333333334,71.5,12.5,,0.0,
94,San Bernardino,243,-117.62,34.35,https://www.fire.ca.gov/incidents/2013/8/8/sharp-fire/,2013-08-13,2013-08-08,POINT (-117.62 34.35),219,98.0,,San Bernardino,2013-08-08,0.28500000000000003,,0.015,39.0,70.5,655.5,0.0,,,68.25,66.5,8.333333333333334,,0.0,
95,Shasta,27,-122.48259,40.473356,https://www.fire.ca.gov/incidents/2013/8/14/cloverdale-fire/,2013-08-14,2013-08-14,POINT (-122.48259 40.473356),225,90.2,,Shasta,2013-08-14,0.25,0.27,0.0,82.0,67.5,644.5,0.0,,,48.6,65.0,23.0,,0.0,
96,Butte,2462,-121.38236,39.446268,https://www.fire.ca.gov/incidents/2013/8/16/swedes-fire/,2013-08-22,2013-08-16,POINT (-121.38236 39.446268),227,93.0,,Butte,2013-08-16,0.2,0.37,0.0,100.0,77.0,612.0,0.0,,,59.0,72.0,0.0,,0.0,
97,Placer,27440,-120.65,39.12,https://www.fire.ca.gov/incidents/2013/8/10/american-fire/,2013-08-30,2013-08-10,POINT (-120.65 39.12),221,90.0,,Placer,2013-08-10,0.23,,0.0,79.0,76.0,593.0,0.0,,,60.33333333333334,71.0,29.0,,0.0,
98,Lassen,97,-120.958126,40.88886,https://www.fire.ca.gov/incidents/2013/8/9/coyote-fire/,2013-08-12,2013-08-09,POINT (-120.958126 40.88886),220,84.0,,Lassen,2013-08-09,0.25,,0.013333333333333334,59.0,72.0,581.0,0.0,,,50.0,66.0,14.0,,0.0,
99,Riverside,40,-116.10815,33.570291,https://www.fire.ca.gov/incidents/2013/8/16/pierce-fire/,2013-08-16,2013-08-16,POINT (-116.10815 33.570291),227,104.15384615384615,,Riverside,2013-08-16,0.2722222222222222,,0.0,59.77777777777778,82.1111111111111,592.3333333333334,0.0,,,73.38461538461539,78.77777777777777,22.0,66.0,0.0,
100,Lake,70,-122.491894,39.013682,https://www.fire.ca.gov/incidents/2013/8/16/double-fire/,2013-08-18,2013-08-16,POINT (-122.491894 39.013682),227,91.0,,Lake,2013-08-16,,,0.0,,,,,,,54.0,,,,,
101,Calaveras,46,-120.45233,38.06231,https://www.fire.ca.gov/incidents/2013/8/17/bridges-fire/,2013-08-19,2013-08-17,POINT (-120.45233 38.06231),228,92.0,,Calaveras,2013-08-17,,,0.0,,,,,,,61.0,,,,,
102,San Bernardino,110,-117.451,34.287,https://www.fire.ca.gov/incidents/2013/8/17/cleghorn-fire/,2013-08-18,2013-08-17,POINT (-117.451 34.287),228,99.25,,San Bernardino,2013-08-17,0.28500000000000003,,0.00625,52.75,73.5,610.75,0.0,,,69.625,69.25,16.5,,0.0,
103,Shasta,8073,-122.535496,40.498332,https://www.fire.ca.gov/incidents/2013/9/9/clover-fire/,2013-09-15,2013-09-09,POINT (-122.535496 40.498332),251,92.0,,Shasta,2013-09-09,0.2,0.2,0.012,75.0,64.5,537.0,0.0,,,54.4,63.0,17.0,,0.0,
104,Plumas,513,-120.764666,40.00842,https://www.fire.ca.gov/incidents/2013/8/18/plumas-lightning-complex-hough/,2013-08-25,2013-08-18,POINT (-120.764666 40.00842),229,86.33333333333331,,Plumas,2013-08-18,,,0.0,,,,,,,43.33333333333334,,,,,
105,Kern,794,-118.588,35.707,https://www.fire.ca.gov/incidents/2013/8/18/shirley-fire/,2013-08-24,2013-08-18,POINT (-118.588 35.707),229,93.57142857142857,,Kern,2013-08-18,0.215,,0.004285714285714286,67.0,82.4,489.6,0.0,,,64.85714285714286,78.6,24.5,,0.0,
106,Shasta,196,-121.3754,40.5445,https://www.fire.ca.gov/incidents/2013/8/19/burney-lightning-series-warner-fire/,2013-08-23,2013-08-19,POINT (-121.3754 40.5445),230,95.4,,Shasta,2013-08-19,0.21,0.25,0.098,86.0,68.0,465.0,0.0,,,57.2,65.5,25.0,,0.0,
107,San Bernardino,200,-117.417,34.2,https://www.fire.ca.gov/incidents/2013/9/24/sierra-fire/,2013-09-30,2013-09-24,POINT (-117.417 34.2),266,88.0,,San Bernardino,2013-09-24,0.2125,,0.00375,48.75,64.75,512.75,0.0,,,55.875,61.5,14.0,,0.0,
108,Tehama,11429,-121.85397,40.04263,https://www.fire.ca.gov/incidents/2013/8/23/deer-fire/,2013-08-29,2013-08-23,POINT (-121.85397 40.04263),234,84.0,,Tehama,2013-08-23,,,0.02,,,,,,,48.5,,,,,
109,San Bernardino,413,-117.598,34.302,https://www.fire.ca.gov/incidents/2013/8/20/gobblers-fire/,2013-08-20,2013-08-20,POINT (-117.598 34.302),231,97.5,,San Bernardino,2013-08-20,0.26,,0.00625,59.75,73.75,566.5,0.0,,,69.125,70.25,15.0,,0.0,
110,Tulare,2060,-118.444,36.208,https://www.fire.ca.gov/incidents/2013/8/24/fish-fire/,2013-09-24,2013-08-24,POINT (-118.444 36.208),235,94.4,,Tulare,2013-08-24,0.2333333333333333,,0.0,86.66666666666669,84.66666666666667,596.3333333333334,0.0,,,60.0,78.66666666666667,24.0,,0.0,
111,El Dorado,38,-120.84716,38.89555,https://www.fire.ca.gov/incidents/2013/8/24/empire-fire/,2013-08-24,2013-08-24,POINT (-120.84716 38.89555),235,82.33333333333333,,El Dorado,2013-08-24,0.25,,0.0,64.0,71.0,577.5,0.0,,,59.66666666666666,68.0,23.5,,0.0,
112,San Bernardino,97,-116.706,33.642,https://www.fire.ca.gov/incidents/2013/8/24/little-fire/,2013-08-30,2013-08-24,POINT (-116.706 33.642),235,94.875,,San Bernardino,2013-08-24,0.255,,0.0075000000000000015,59.75,72.0,558.75,0.0,,,67.0,68.5,17.25,,0.0,
113,San Mateo,41,-122.427285,37.667295,https://www.fire.ca.gov/incidents/2013/9/7/chestnut-fire/,2013-09-07,2013-09-07,POINT (-122.427285 37.667295),249,74.33333333333333,,San Mateo,2013-09-07,,,0.0,,,,,,,53.33333333333334,,,,,
114,Contra Costa,3111,-121.882582,37.90757,https://www.fire.ca.gov/incidents/2013/9/8/morgan-fire/,2013-09-14,2013-09-08,POINT (-121.882582 37.90757),250,91.0,,Contra Costa,2013-09-08,0.21333333333333332,,0.002,85.66666666666667,72.66666666666667,543.6666666666666,0.0,,,57.0,67.66666666666667,22.33333333333333,,0.0,
115,Tulare,134,-118.459,36.258,https://www.fire.ca.gov/incidents/2013/9/8/angora-fire/,2013-09-24,2013-09-08,POINT (-118.459 36.258),250,96.0,,Tulare,2013-09-08,0.20333333333333334,,0.0,66.33333333333333,84.33333333333333,527.6666666666666,0.0,,,61.6,79.33333333333333,21.33333333333333,,0.0,
116,San Bernardino,73,-117.106075,34.003151,https://www.fire.ca.gov/incidents/2013/9/11/liveoak-fire/,2013-09-12,2013-09-11,POINT (-117.106075 34.003151),253,92.75,,San Bernardino,2013-09-11,0.2225,,0.0025,65.75,73.66666666666667,521.75,0.0,,,64.625,70.66666666666667,21.75,,0.0,
117,Los Angeles,268,-117.908,34.149,https://www.fire.ca.gov/incidents/2013/9/23/madre-fire/,2013-09-28,2013-09-23,POINT (-117.908 34.149),265,90.85714285714286,,Los Angeles,2013-09-23,0.19,,0.0,75.42857142857143,71.28571428571429,501.28571428571433,0.0,,,52.714285714285715,67.85714285714286,19.714285714285715,,0.0,
118,Modoc,97,-120.375,41.73325,https://www.fire.ca.gov/incidents/2013/9/5/davis-creek-complex/,2013-09-24,2013-09-05,POINT (-120.375 41.73325),247,79.0,,Modoc,2013-09-05,0.23,,0.0,95.0,65.0,533.0,0.0,,,37.0,60.0,21.0,,0.0,
119,Nevada,52,-121.107022,39.333401,https://www.fire.ca.gov/incidents/2013/8/31/tyler-fire/,2013-08-31,2013-08-31,POINT (-121.107022 39.333401),242,85.0,,Nevada,2013-08-31,,,0.02,,,,,,,53.0,,,,,
120,Butte,80,-121.71393799999998,39.731878,https://www.fire.ca.gov/incidents/2013/8/31/centerville-fire/,2013-09-01,2013-08-31,POINT (-121.713938 39.731878),242,92.0,,Butte,2013-08-31,0.21,0.3,0.0,100.0,76.0,572.0,0.0,,,57.0,72.0,42.0,,0.0,
121,Modoc,68,-120.959,41.569,https://www.fire.ca.gov/incidents/2013/9/7/rail-fire/,2013-09-05,2013-09-07,POINT (-120.959 41.569),249,84.0,,Modoc,2013-09-07,0.2,,0.0,87.0,66.0,546.0,0.0,,,34.0,59.0,14.0,,0.0,
122,Tuolumne,257314,-120.086,37.857,https://www.fire.ca.gov/incidents/2013/8/17/rim-fire/,2013-09-06,2013-08-17,POINT (-120.086 37.857),228,88.5,,Tuolumne,2013-08-17,,,0.0,,,,,,,56.0,,,,,
123,San Diego,263,-116.746023,32.710918,https://www.fire.ca.gov/incidents/2013/9/9/lyon-fire/,2013-09-12,2013-09-09,POINT (-116.746023 32.710918),251,82.57142857142857,,San Diego,2013-09-09,0.158,,0.0,95.6,79.4,486.16666666666674,0.0,,,62.85714285714285,74.6,65.0,,0.0,
124,Lake,30,-122.683,38.9777,https://www.fire.ca.gov/incidents/2013/9/15/lakeshore-fire/,2013-09-15,2013-09-15,POINT (-122.683 38.9777),257,82.0,,Lake,2013-09-15,,,0.01,,,,,,,49.0,,,,,
125,San Luis Obispo,94,-120.8358,35.4393,https://www.fire.ca.gov/incidents/2013/9/24/creek-fire/,2013-09-24,2013-09-24,POINT (-120.8358 35.4393),266,82.28571428571429,,San Luis Obispo,2013-09-24,0.16,,0.002857142857142857,89.25,68.5,448.75,0.0,,,50.14285714285714,66.5,35.75,,0.0,
126,Mendocino,98,-122.966,38.9252,https://www.fire.ca.gov/incidents/2013/9/28/highland-fire/,2013-09-29,2013-09-28,POINT (-122.966 38.9252),270,83.6,,Mendocino,2013-09-28,0.15,,0.0,83.0,64.0,444.0,0.0,,,42.0,61.0,26.0,43.0,0.0,
127,Napa,376,-122.289,38.628,https://www.fire.ca.gov/incidents/2013/10/3/putah-fire/,2013-10-04,2013-10-03,POINT (-122.289 38.628),275,71.0,,Napa,2013-10-03,0.18,,0.0,85.5,64.5,447.0,0.0,,,53.5,63.0,17.5,,0.0,
128,Sonoma,159,-122.6503,38.34599,https://www.fire.ca.gov/incidents/2013/10/4/crane-fire/,2013-10-05,2013-10-04,POINT (-122.6503 38.34599),276,82.625,,Sonoma,2013-10-04,0.22,,0.01625,52.0,69.75,438.25,0.0,,,46.625,67.25,10.25,,0.0,
129,San Diego,2236,-117.3092,33.341,https://www.fire.ca.gov/incidents/2013/10/5/deluz-fire/,2013-10-09,2013-10-05,POINT (-117.3092 33.341),277,86.14285714285714,,San Diego,2013-10-05,0.20666666666666667,,0.005714285714285714,70.83333333333333,72.0,492.5,0.0,,,55.28571428571429,64.33333333333333,11.333333333333336,,0.0,
130,Butte,305,-121.497,39.439,https://www.fire.ca.gov/incidents/2013/10/4/summit-fire/,2013-10-05,2013-10-04,POINT (-121.497 39.439),276,79.0,,Butte,2013-10-04,0.2,0.23,0.0,43.0,63.0,440.0,0.0,,,54.0,61.0,14.0,,0.0,
131,Orange,40,-117.6649,33.7655,https://www.fire.ca.gov/incidents/2013/10/6/baker-fire/,2013-10-09,2013-10-06,POINT (-117.6649 33.7655),278,94.0,,Orange,2013-10-06,0.21,,0.07,86.0,67.0,481.0,0.0,,,52.0,66.0,6.0,,0.0,
132,Yolo,163,-122.08725,38.67479,https://www.fire.ca.gov/incidents/2013/11/4/capay-fire/,2013-11-04,2013-11-04,POINT (-122.08725 38.67479),307,68.75,,Yolo,2013-11-04,0.2266666666666667,0.43,0.0,36.5,61.16666666666666,308.5,0.0,,,52.375,57.5,19.0,58.0,4.25,
133,Shasta,33,-122.140914,40.483662,https://www.fire.ca.gov/incidents/2013/11/7/dersch-fire/,2013-11-07,2013-11-07,POINT (-122.140914 40.483662),310,66.2,,Shasta,2013-11-07,0.11,0.04,0.078,88.0,48.5,262.5,0.0,,,39.0,47.0,33.0,,0.0,
134,San Luis Obispo,51,-120.751555,35.45797800000001,https://www.fire.ca.gov/incidents/2013/11/8/toro-fire/,2013-11-09,2013-11-08,POINT (-120.751555 35.457978),311,78.57142857142857,,San Luis Obispo,2013-11-08,0.1025,,0.0014285714285714286,91.0,58.25,324.5,0.0,,,38.857142857142854,55.25,27.25,,0.0,
135,Lake,120,-122.567525,38.88221400000001,https://www.fire.ca.gov/incidents/2013/11/8/cantwell-fire/,2013-11-10,2013-11-08,POINT (-122.567525 38.882214),311,70.5,,Lake,2013-11-08,0.09,,0.04833333333333333,85.66666666666667,,345.0,,,,38.0,,,,,
136,Napa,190,-122.311,38.382,https://www.fire.ca.gov/incidents/2013/11/21/silverado-fire/,2013-11-23,2013-11-21,POINT (-122.311 38.382),324,63.5,,Napa,2013-11-21,0.115,,0.0,96.5,56.0,170.5,0.0,,,52.0,54.5,18.5,,0.0,
137,Ventura,64,-119.13249,34.384,https://www.fire.ca.gov/incidents/2013/11/14/wheeler-fire/,2013-11-15,2013-11-14,POINT (-119.13249 34.384),317,90.0,,Ventura,2013-11-14,0.11,,0.0,91.0,64.0,313.5,0.0,,,49.33333333333334,57.0,21.0,,0.0,
138,Mendocino,82,-123.1478,39.0442,https://www.fire.ca.gov/incidents/2013/11/22/retek-fire/,2013-11-22,2013-11-22,POINT (-123.1478 39.0442),325,68.16666666666667,,Mendocino,2013-11-22,0.13,,0.05833333333333333,54.0,54.0,283.5,0.0,,,36.6,52.0,7.0,53.0,1.5,
139,Sonoma,3505,-122.8498,38.8167,https://www.fire.ca.gov/incidents/2013/11/22/mccabe-fire/,2013-11-27,2013-11-22,POINT (-122.8498 38.8167),325,71.5,,Sonoma,2013-11-22,0.15666666666666665,,0.06,18.0,60.5,263.75,0.0,,,47.5,58.75,8.5,,0.0,
140,Lake,50,-122.7656,39.0448,https://www.fire.ca.gov/incidents/2013/11/23/bruner-fire/,2013-11-24,2013-11-23,POINT (-122.7656 39.0448),326,68.16666666666667,,Lake,2013-11-23,0.09,,0.021666666666666667,65.0,,307.0,,,,33.0,,,,,
141,Lake,23,-122.5818,38.9289,https://www.fire.ca.gov/incidents/2013/11/23/dam-fire/,2013-11-24,2013-11-23,POINT (-122.5818 38.9289),326,68.16666666666667,,Lake,2013-11-23,0.09,,0.021666666666666667,65.0,,307.0,,,,33.0,,,,,
142,Santa Clara,40,-121.717706,37.342186,https://www.fire.ca.gov/incidents/2013/12/31/grant-fire/,2013-12-31,2013-12-31,POINT (-121.717706 37.342186),364,65.33333333333333,,Santa Clara,2013-12-31,0.07,,0.02,76.0,48.0,241.0,0.0,,,34.0,46.0,24.0,,0.0,
143,Tehama,865,-121.790183,40.134597,https://www.fire.ca.gov/incidents/2014/1/2/campbell-fire/,2014-01-10,2014-01-02,POINT (-121.790183 40.134597),366,59.66666666666666,,Tehama,2014-01-02,,,0.14333333333333334,,,214.0,,,,29.66666666666667,,,,,
144,Los Angeles,1952,-117.8816,34.1703,https://www.fire.ca.gov/incidents/2014/1/16/colby-fire/,2014-01-27,2014-01-16,POINT (-117.8816 34.1703),380,66.14285714285714,,Los Angeles,2014-01-16,0.11428571428571427,,0.0,43.6,54.14285714285714,303.7142857142857,0.0,,,40.42857142857143,52.0,8.4,,0.0,
145,Humboldt,333,-123.773779,40.884415,https://www.fire.ca.gov/incidents/2014/1/4/red-fire/,2014-01-08,2014-01-04,POINT (-123.773779 40.884415),368,51.5,,Humboldt,2014-01-04,,,0.305,,,,,,,37.5,,,,,
146,Fresno,106,-119.3415,36.8266,https://www.fire.ca.gov/incidents/2014/1/25/lake-fire/,2014-01-26,2014-01-25,POINT (-119.3415 36.8266),389,73.61538461538461,,Fresno,2014-01-25,0.10428571428571427,,0.0,52.125,51.875,259.625,0.0,,,44.125,48.5,21.571428571428577,,0.0,
147,San Diego,125,-116.49,32.81,https://www.fire.ca.gov/incidents/2014/3/8/gun-fire/,2014-03-11,2014-03-08,POINT (-116.49 32.81),431,79.28571428571429,,San Diego,2014-03-08,0.17833333333333332,,0.0,83.83333333333333,65.16666666666667,505.16666666666674,0.0,,,47.0,59.0,20.166666666666668,,0.0,
148,Monterey,400,-121.4819,36.6313,https://www.fire.ca.gov/incidents/2014/3/19/encinal-fire/,2014-03-21,2014-03-19,POINT (-121.4819 36.6313),442,71.36363636363636,,Monterey,2014-03-19,0.16,,0.015454545454545457,82.5,60.125,442.25,0.0,,,40.09090909090909,57.375,28.16666666666667,,0.0,
149,Riverside,57,-116.1985,33.5982,https://www.fire.ca.gov/incidents/2014/3/28/van-buren-fire/,2014-03-29,2014-03-28,POINT (-116.1985 33.5982),451,77.76923076923076,,Riverside,2014-03-28,0.18,,0.0,80.0,64.1111111111111,541.0,0.0,,,48.153846153846146,60.444444444444436,27.66666666666667,55.0,0.0,
150,Inyo,113,-118.352,37.399,https://www.fire.ca.gov/incidents/2014/4/19/bridges-fire/,2014-04-21,2014-04-19,POINT (-118.352 37.399),473,76.8,,Inyo,2014-04-19,0.22,,0.002,73.66666666666667,65.33333333333333,592.3333333333334,0.0,,,43.4,61.33333333333334,19.0,,0.0,
151,San Bernardino,2143,-117.547374,34.169346000000004,https://www.fire.ca.gov/incidents/2014/4/30/etiwanda-fire/,2014-05-05,2014-04-30,POINT (-117.547374 34.169346),484,78.125,,San Bernardino,2014-04-30,0.3025,,0.0025,23.25,58.5,669.6666666666666,0.0,,,53.625,55.25,9.25,,0.0,
152,San Diego,29,-116.222,32.665,https://www.fire.ca.gov/incidents/2014/5/5/jacumba-fire/,2014-05-06,2014-05-05,POINT (-116.222 32.665),489,72.42857142857143,,San Diego,2014-05-05,0.18833333333333327,,0.005714285714285714,87.0,71.83333333333333,586.6666666666666,0.0,,,50.85714285714285,65.83333333333333,54.5,,0.0,
153,San Diego,1548,-117.133,33.003,https://www.fire.ca.gov/incidents/2014/5/13/bernardo-fire/,2014-05-17,2014-05-13,POINT (-117.133 33.003),497,92.0,,San Diego,2014-05-13,0.2883333333333334,,0.0,54.5,74.33333333333333,694.6666666666665,0.0,,,54.28571428571429,66.0,8.5,,0.0,
154,Monterey,75,-121.117,36.103,https://www.fire.ca.gov/incidents/2014/4/30/san-lucas-fire/,2014-05-01,2014-04-30,POINT (-121.117 36.103),484,86.18181818181819,,Monterey,2014-04-30,0.255,,0.003636363636363637,74.5,66.5,570.25,0.0,,,50.81818181818182,62.5,18.0,,0.0,
155,Santa Barbara,632,-120.454,34.609,https://www.fire.ca.gov/incidents/2014/5/13/miguelito-fire/,2014-05-19,2014-05-13,POINT (-120.454 34.609),497,85.0,,Santa Barbara,2014-05-13,0.26,,0.01375,44.0,66.0,692.0,0.0,,,49.875,63.8,9.0,,0.0,
156,San Diego,5367,-117.284889,33.3529,https://www.fire.ca.gov/incidents/2014/5/14/tomahawk-fire/,2014-05-19,2014-05-14,POINT (-117.284889 33.3529),498,93.85714285714286,,San Diego,2014-05-14,0.265,,0.0,35.0,74.16666666666667,697.5,0.0,,,56.0,65.5,6.0,,0.0,
158,San Diego,380,-117.162,33.312,https://www.fire.ca.gov/incidents/2014/5/14/highway-fire/,2014-05-15,2014-05-14,POINT (-117.162 33.312),498,93.85714285714286,,San Diego,2014-05-14,0.265,,0.0,35.0,74.16666666666667,697.5,0.0,,,56.0,65.5,6.0,,0.0,
160,San Diego,1995,-117.1599,33.1137,https://www.fire.ca.gov/incidents/2014/5/14/cocos-fire/,2014-05-22,2014-05-14,POINT (-117.1599 33.1137),498,93.85714285714286,,San Diego,2014-05-14,0.265,,0.0,35.0,74.16666666666667,697.5,0.0,,,56.0,65.5,6.0,,0.0,
161,San Diego,600,-117.279,33.1109,https://www.fire.ca.gov/incidents/2014/5/14/poinsettia-fire/,2014-05-17,2014-05-14,POINT (-117.279 33.1109),498,93.85714285714286,,San Diego,2014-05-14,0.265,,0.0,35.0,74.16666666666667,697.5,0.0,,,56.0,65.5,6.0,,0.0,
157,San Diego,1457,-117.550567,33.417572,https://www.fire.ca.gov/incidents/2014/5/16/san-mateo-fire/,2014-05-20,2014-05-16,POINT (-117.550567 33.417572),500,96.0,,San Diego,2014-05-16,0.25166666666666665,,0.002857142857142857,64.0,75.66666666666667,683.1666666666666,0.0,,,60.14285714285714,65.66666666666667,13.0,,0.0,
159,Shasta,50,-122.721,40.39,https://www.fire.ca.gov/incidents/2014/5/14/fiddler-fire/,2014-05-15,2014-05-14,POINT (-122.721 40.39),498,86.6,,Shasta,2014-05-14,0.24,0.19,0.006,84.0,58.5,705.0,0.0,,,44.2,55.5,16.0,,0.0,
162,Lake,175,-122.5983,39.1647,https://www.fire.ca.gov/incidents/2014/5/25/indian-fire/,2014-05-26,2014-05-25,POINT (-122.5983 39.1647),509,86.83333333333331,,Lake,2014-05-25,0.28,,0.0033333333333333327,72.66666666666667,,,,,,47.0,,,,,
163,Tuolumne,487,-120.45087,37.76617,https://www.fire.ca.gov/incidents/2014/6/4/59-fire/,2014-06-05,2014-06-04,POINT (-120.45087 37.76617),519,78.0,,Tuolumne,2014-06-04,,,0.015,,,,,,,50.0,,,,,
164,Tuolumne,269,-120.452,37.787,https://www.fire.ca.gov/incidents/2014/6/5/hetch-hetchy-fire/,2014-06-06,2014-06-05,POINT (-120.452 37.787),520,76.5,,Tuolumne,2014-06-05,,,0.05,,,,,,,49.5,,,,,
165,Fresno,25,-119.241493,36.742747,https://www.fire.ca.gov/incidents/2014/6/11/hall-fire/,2014-06-09,2014-06-11,POINT (-119.241493 36.74274699999999),526,94.0,,Fresno,2014-06-11,0.29000000000000004,,0.0,64.75,79.25,698.875,0.0,,,63.0,74.875,26.375,,0.0,
166,Fresno,40,-119.525506,36.991825,https://www.fire.ca.gov/incidents/2014/6/9/morgan-fire/,2014-06-11,2014-06-09,POINT (-119.525506 36.991825),524,106.23076923076924,,Fresno,2014-06-09,0.33125,,0.0,54.625,86.5,714.75,0.0,,,65.375,73.875,12.125,,0.0,
168,Mariposa,130,-120.197,37.7103,https://www.fire.ca.gov/incidents/2014/6/10/haigh-fire/,2014-06-13,2014-06-10,POINT (-120.197 37.7103),525,70.0,,Mariposa,2014-06-10,,,0.03,,,,,,,43.0,,,,,
169,Kern,3895,-118.555527,35.70683,https://www.fire.ca.gov/incidents/2014/6/13/shirley-fire/,2014-06-20,2014-06-13,POINT (-118.555527 35.70683),528,86.42857142857143,,Kern,2014-06-13,0.28200000000000003,,0.03428571428571429,69.6,80.4,734.0,0.0,,,57.14285714285714,76.6,19.6,,0.0,
170,Tehama,225,-122.345078,40.009827,https://www.fire.ca.gov/incidents/2014/6/13/tehama-fire/,2014-06-13,2014-06-13,POINT (-122.345078 40.009827),528,80.0,,Tehama,2014-06-13,,,0.01,,,729.0,,,,47.66666666666666,,,,,
172,Calaveras,85,-120.66,38.058,https://www.fire.ca.gov/incidents/2014/6/22/oak-fire/,2014-06-24,2014-06-22,POINT (-120.66 38.058),537,93.0,,Calaveras,2014-06-22,,,0.0,,,,,,,59.0,,,,,
173,Napa,4300,-122.454,38.664,https://www.fire.ca.gov/incidents/2014/7/1/butts-fire/,2014-07-09,2014-07-01,POINT (-122.454 38.664),546,75.5,,Napa,2014-07-01,0.22,,0.0,95.0,73.5,675.0,0.0,,,51.5,70.0,59.5,,0.0,
174,El Dorado,30,-120.70323799999998,38.608336,https://www.fire.ca.gov/incidents/2014/7/9/bible-fire/,2014-07-09,2014-07-09,POINT (-120.703238 38.608336),554,91.66666666666669,,El Dorado,2014-07-09,0.305,,0.0,52.5,75.5,722.0,0.0,,,68.0,71.5,20.5,,0.0,
175,Shasta,12661,-122.750788,40.4314,https://www.fire.ca.gov/incidents/2014/7/11/bully-fire/,2014-07-26,2014-07-11,POINT (-122.750788 40.4314),556,89.4,,Shasta,2014-07-11,0.19,0.3,0.0,68.0,69.0,551.0,0.0,,,62.6,66.5,34.0,,0.0,
176,Yolo,6488,-122.104,38.512,https://www.fire.ca.gov/incidents/2014/7/4/monticello-fire/,2014-07-12,2014-07-04,POINT (-122.104 38.512),549,96.25,,Yolo,2014-07-04,0.29666666666666663,0.37,0.00625,81.25,82.66666666666667,729.0,0.0,,,55.875,77.33333333333333,15.75,74.0,0.25,
177,Modoc,1469,-120.904,41.489,https://www.fire.ca.gov/incidents/2014/7/3/gulch-fire/,2014-07-07,2014-07-03,POINT (-120.904 41.489),548,89.0,,Modoc,2014-07-03,0.27,,0.0,89.0,70.0,681.0,0.0,,,44.0,65.0,21.0,,0.0,
178,Modoc,1651,-120.79,41.89,https://www.fire.ca.gov/incidents/2014/7/1/modoc-lightning-complex/,2014-07-03,2014-07-01,POINT (-120.79 41.89),546,96.0,,Modoc,2014-07-01,0.26,,0.0,77.0,69.0,621.0,0.0,,,43.0,64.0,14.0,,0.0,
179,Trinity,15,-123.24,40.41,https://www.fire.ca.gov/incidents/2014/7/1/west-fire/,2014-07-03,2014-07-01,POINT (-123.24 40.41),546,92.0,,Trinity,2014-07-01,,,0.01,,,,,,,51.0,,,,,
180,San Diego,217,-116.576454,33.078948,https://www.fire.ca.gov/incidents/2014/7/3/banner-fire/,2014-07-06,2014-07-03,POINT (-116.576454 33.078948),548,84.85714285714286,,San Diego,2014-07-03,0.2233333333333333,,0.0,89.5,83.0,644.3333333333334,0.0,,,61.85714285714285,74.33333333333333,56.83333333333334,,0.0,
181,Contra Costa,80,-121.5118,37.5359,https://www.fire.ca.gov/incidents/2014/7/11/marsh-fire/,2014-07-12,2014-07-11,POINT (-121.5118 37.5359),556,77.6,,Contra Costa,2014-07-11,0.22666666666666666,,0.018000000000000002,87.0,72.33333333333333,662.0,0.0,,,57.6,69.0,51.66666666666666,,0.0,
